Dates,Spot,Future,Risk Free,Cost of Carry,Deviation,Roll's Spread,Volatility($)
6/11/2018,1300.14,1303.2,2.96,1309.796722,6.596721804,2.102,0.051008991
6/12/2018,1295.97,1299.4,2.96,1305.595749,6.195749347,0.86,0.050499786
6/13/2018,1299.71,1301.3,2.98,1309.428998,8.128997815,4.68,0.050086831
6/14/2018,1302.22,1308.3,2.94,1311.826578,3.526577926,3.28,0.048817823
6/15/2018,1279.84,1278.5,2.93,1289.249247,10.7492473,18.275,0.066769794
6/18/2018,1278.31,1280.1,2.92,1287.675807,7.575806602,27.953,0.07031089
6/19/2018,1274.76,1278.6,2.89,1284.003493,5.403492908,30.612,0.055342893
6/20/2018,1268.1,1274.5,2.93,1277.422936,2.922936068,12.925,0.058225023
6/21/2018,1267.2,1270.5,2.9,1276.420584,5.92058423,3.675,0.05999451
6/22/2018,1269.28,1270.7,2.9,1278.515719,7.815719027,2.657,0.05690186
6/25/2018,1266,1268.9,2.87,1275.116215,6.216215313,0.247,0.054386185
6/26/2018,1258.99,1259.9,2.88,1268.087439,8.187439481,3.081,0.056012571
6/27/2018,1252.02,1256.1,2.83,1260.909451,4.809450852,1.759,0.056937491
6/28/2018,1248.28,1251,2.84,1257.174325,6.174325492,5.888,0.054787722
6/29/2018,1253,1254.5,2.85,1261.959505,7.459505335,1.755,0.053335134
7/2/2018,1241.97,1241.7,2.87,1250.91318,9.213180042,11.764,0.057288785
7/3/2018,1252.93,1253.5,2.83,1261.825912,8.325911931,20.084,0.062004275
7/5/2018,1257.76,1261.7,2.84,1266.721873,5.021873002,14.497,0.058869034
7/6/2018,1254.99,1255.8,2.82,1263.868941,8.068940992,16.523,0.055421116
7/9/2018,1257.76,1259.6,2.86,1266.785211,7.185210679,2.328,0.055421995
7/10/2018,1255.65,1255.4,2.87,1264.691687,9.291687013,12.161,0.05461002
7/11/2018,1242.16,1244.4,2.85,1251.041995,6.641994531,5.678,0.059838879
7/12/2018,1247.14,1246.6,2.85,1256.057604,9.457603738,9.312,0.061062079
7/13/2018,1241.52,1241.2,2.83,1250.3349,9.134899939,10.14,0.055869461
7/16/2018,1240.82,1239.7,2.85,1249.692413,9.992412937,10.023,0.055293163
7/17/2018,1227.51,1227.3,2.86,1236.318148,9.018148105,5.553,0.061123183
7/18/2018,1227.18,1227.9,2.88,1236.047581,8.147580984,11.515,0.061520228
7/19/2018,1222.8,1224,2.84,1231.512774,7.512773746,11.026,0.055000955
7/20/2018,1231.76,1231.1,2.89,1240.691693,9.591692887,5.93,0.058395407
7/23/2018,1224.54,1225.6,2.96,1233.635207,8.035206761,11.504,0.060243274
7/24/2018,1224.55,1225.5,2.95,1233.61444,8.114440289,11.405,0.057088166
7/25/2018,1231.61,1231.8,2.94,1240.695682,8.895682481,8.886,0.055930522
7/26/2018,1222.67,1225.7,2.98,1231.812907,6.112906539,8.779,0.05916674
7/27/2018,1223.38,1232.7,2.96,1232.466591,0.233409079,12.806,0.05765644
7/30/2018,1221.8,1231.5,2.98,1230.936401,0.563599165,13.327,0.053653478
7/31/2018,1223.83,1233.6,2.96,1232.919933,0.680066727,10.279,0.053121338
8/1/2018,1216.05,1227.6,3,1225.204662,2.39533793,4.492,0.054812698
8/2/2018,1207.96,1220.1,2.98,1216.992908,3.107092197,5.25,0.056406113
8/3/2018,1213.43,1223.2,2.95,1222.412127,0.787872868,7.794,0.05490729
8/6/2018,1206.94,1217.7,2.94,1215.84369,1.856310023,7.697,0.053964415
8/7/2018,1211.02,1218.3,2.98,1220.07579,1.775789933,9.954,0.053990367
8/8/2018,1213.61,1221,2.96,1222.624025,1.624024758,6.332,0.052222916
8/9/2018,1212.35,1219.9,2.93,1221.263068,1.363068009,2.464,0.050729617
8/10/2018,1211.3,1219,2.87,1220.022331,1.022331445,1.322,0.049658414
8/13/2018,1193.64,1198.9,2.88,1202.265222,3.365221537,10.633,0.061292305
8/14/2018,1194.03,1200.7,2.89,1202.688106,1.988106497,17.807,0.063011429
8/15/2018,1174.88,1185,2.86,1183.310495,1.689504896,22.976,0.067259918
8/16/2018,1174.16,1184,2.87,1182.614894,1.385106341,20.862,0.071253195
8/17/2018,1184.77,1184.2,2.87,1193.301294,9.101294168,13.763,0.065397298
8/20/2018,1190.53,1194.6,2.82,1198.952892,4.352892309,35.19,0.067904893
8/21/2018,1196.12,1200,2.85,1204.672788,4.672788125,3.42,0.065970948
8/22/2018,1195.51,1203.3,2.82,1203.968125,0.668125359,7.184,0.064190649
8/23/2018,1185.31,1194,2.82,1193.695961,0.30403872,23.555,0.065359065
8/24/2018,1205.97,1213.3,2.82,1214.502129,1.202128915,19.478,0.083845183
8/27/2018,1211.35,1216,2.85,1220.011689,4.011689375,20.706,0.083813083
8/28/2018,1201.26,1214.4,2.88,1209.940284,4.459716478,20.883,0.074013291
8/29/2018,1206.66,1211.5,2.89,1215.409689,3.909688689,32.335,0.076467249
8/30/2018,1199.88,1205,2.86,1208.489886,3.489885661,6.285,0.075812396
8/31/2018,1201.09,1206.7,2.86,1209.708568,3.008568164,5.62,0.073192172
9/4/2018,1191.35,1196.6,2.9,1200.018673,3.418673471,9.758,0.072588281
9/5/2018,1196.75,1201.3,2.9,1205.457966,4.157965733,13.716,0.073773901
9/6/2018,1200.14,1204.3,2.88,1208.81219,4.512190422,10.344,0.069616105
9/7/2018,1195.86,1200.4,2.94,1204.681952,4.281951958,9.168,0.067842832
9/10/2018,1195.88,1199.8,2.94,1204.702099,4.9020995,3.32,0.066361208
9/11/2018,1198.29,1202.2,2.98,1207.250597,5.05059728,4.868,0.064331595
9/12/2018,1206.19,1210.9,2.97,1215.179292,4.279292199,14.565,0.065008244
9/13/2018,1201.44,1208.2,2.97,1210.393892,2.193892189,8.179,0.064579315
9/14/2018,1193.71,1201.1,2.99,1202.666415,1.566415148,9.82,0.063768964
9/17/2018,1200.93,1205.8,2.99,1209.940587,4.140586862,8.895,0.064489601
9/18/2018,1198.35,1202.9,3.05,1207.522344,4.622343871,8.584,0.061972287
9/19/2018,1203.99,1208.3,3.08,1213.296507,4.99650707,9.994,0.060871812
9/20/2018,1207.58,1211.3,3.07,1216.883834,5.583834293,7.251,0.060270545
9/21/2018,1199.55,1201.3,3.07,1208.791967,7.491966931,7.284,0.060712726
9/24/2018,1198.86,1204.4,3.08,1208.126854,3.7268536,9.683,0.059482723
9/25/2018,1201.31,1205.1,3.1,1210.656323,5.55632272,11.566,0.056298481
9/26/2018,1194.46,1199.1,3.06,1203.63266,4.532659689,8.669,0.057132296
9/27/2018,1182.8,1187.4,3.06,1191.883119,4.483118632,27.852,0.06192008
9/28/2018,1192.09,1196.2,3.05,1201.214429,5.014428927,13.221,0.064068285
10/1/2018,1188.47,1191.7,3.09,1197.686484,5.986483585,13.734,0.059527039
10/2/2018,1203.1,1207,3.05,1212.308701,5.308701056,18.059,0.066281339
10/3/2018,1197.37,1202.9,3.15,1206.836514,3.936514227,20.734,0.068757216
10/4/2018,1199.66,1201.6,3.19,1209.26554,7.66553968,17.226,0.061832089
10/5/2018,1202.86,1205.6,3.23,1212.612417,7.012416891,10.768,0.060192152
10/9/2018,1189.62,1191.5,3.21,1199.205109,7.705109311,11.099,0.067075449
10/10/2018,1194.78,1193.4,3.22,1204.436795,11.03679545,15.463,0.068343102
10/11/2018,1224.33,1227.6,3.14,1233.978813,6.378812541,20.962,0.097727191
10/12/2018,1217.93,1222,3.15,1227.559063,5.559063425,27.459,0.105697189
10/15/2018,1226.93,1230.3,3.16,1236.661134,6.361134371,33.111,0.083683205
10/16/2018,1224.43,1231,3.16,1234.141306,3.141306152,23.41,0.085148289
10/17/2018,1222.68,1227.4,3.19,1232.469858,5.069858173,9.931,0.085483073
10/18/2018,1225.75,1230.1,3.17,1235.502663,5.402662632,3.484,0.082984218
10/19/2018,1226.32,1228.7,3.2,1236.169907,7.469907096,5.687,0.077688345
10/22/2018,1222.17,1224.6,3.2,1231.986574,7.386573941,4.451,0.076660083
10/23/2018,1230.49,1236.8,3.17,1240.280376,3.480376376,9.144,0.077920388
10/24/2018,1234.22,1231.1,3.1,1243.822366,12.72236611,15.439,0.075979033
10/25/2018,1232.23,1232.4,3.14,1241.941072,9.541071588,16.322,0.071829128
10/26/2018,1233.59,1235.8,3.08,1243.125307,7.325306819,11.826,0.070117114
10/29/2018,1229.74,1227.6,3.08,1239.245547,11.64554739,8.005,0.068804328
10/30/2018,1223.44,1225.3,3.12,1233.020146,7.720145998,5.076,0.068243628
10/31/2018,1214.54,1215,3.15,1224.142262,9.142261782,8.313,0.069007204
11/1/2018,1233.24,1238.6,3.14,1242.959031,4.359031289,15.765,0.081686672
11/2/2018,1232.89,1233.3,3.22,1242.854819,9.554819085,27.342,0.080662429
11/5/2018,1231.3,1232.3,3.2,1241.189907,8.889906881,28.6,0.069454592
11/6/2018,1226.8,1226.3,3.22,1236.715597,10.41559673,9.257,0.070316667
11/7/2018,1226.11,1228.7,3.22,1236.02002,7.320019814,6.627,0.070301799
11/8/2018,1223.54,1225.1,3.24,1233.490921,8.390920823,7.494,0.067146871
11/9/2018,1209.6,1208.6,3.19,1219.285128,10.68512812,3.499,0.071916531
11/13/2018,1202.35,1201.4,3.14,1211.825591,10.42559053,4.245,0.074350289
11/14/2018,1210.91,1210.1,3.12,1220.39203,10.29202984,6.471,0.070479435
11/15/2018,1213,1215,3.11,1222.467834,7.467833508,65.395,0.068528176
11/16/2018,1221.47,1223,3.08,1230.911623,7.911622598,7.333,0.069328722
11/19/2018,1224.05,1225.3,3.06,1233.449891,8.149891242,4.292,0.068825518
11/20/2018,1221.55,1221.2,3.06,1230.930693,9.730692902,8.378,0.06480795
11/21/2018,1226.02,1228,3.06,1235.43502,7.435019534,7.648,0.06414324
11/23/2018,1223.19,1226.6,3.05,1232.552473,5.952472816,9.899,0.062952074
11/26/2018,1222.37,1222.4,3.07,1231.787784,9.387784267,8.005,0.060859289
11/27/2018,1214.69,1213.4,3.06,1224.018013,10.61801266,20,0.060996672
11/28/2018,1221.11,1223.6,3.06,1230.487314,6.887313994,11.2,0.06200566
11/29/2018,1223.99,1230.4,3.03,1233.29693,2.896929743,11.68,0.05931502
11/30/2018,1221.97,1226,3.01,1231.200009,5.200008603,13.112,0.057135341
12/3/2018,1231.08,1239.6,2.98,1240.285795,0.685795008,13.236,0.059607468
12/4/2018,1238.55,1246.6,2.91,1247.593306,0.993306392,12.725,0.06128745
12/6/2018,1237.99,1243.6,2.87,1246.904521,3.30452085,12.703,0.057798731
12/7/2018,1248.1,1252.6,2.85,1257.024468,4.424468163,7.625,0.059550824
12/10/2018,1244.59,1249.4,2.85,1253.48937,4.089370108,13.337,0.060218606
12/11/2018,1242.94,1247.2,2.89,1251.952761,4.752760893,10.21,0.056481733
12/12/2018,1245.8,1250,2.91,1254.896242,4.896242463,7.043,0.055142017
12/13/2018,1242.46,1247.4,2.91,1251.531855,4.131855363,4.033,0.054722016
12/14/2018,1238.21,1241.4,2.89,1247.188463,5.78846289,1.848,0.054153738
12/17/2018,1245.91,1251.8,2.86,1254.85018,3.050179555,10.06,0.054823658
12/18/2018,1249.38,1253.6,2.82,1258.219251,4.619250748,7.975,0.054091381
12/19/2018,1243.39,1256.4,2.77,1252.030358,4.369641538,11.802,0.053033114
12/20/2018,1260.14,1267.9,2.79,1268.960201,1.060201193,7.006,0.063764803
12/21/2018,1256.01,1258.1,2.79,1264.801294,6.701293745,14.115,0.064621983
12/24/2018,1269.13,1271.8,2.74,1277.853384,6.05338398,21.811,0.062973207
12/26/2018,1266.98,1273,2.81,1275.911871,2.911870964,22.658,0.06406807
12/27/2018,1275.22,1281.1,2.77,1284.081546,2.98154619,17.158,0.062644864
12/28/2018,1280.75,1283,2.72,1289.488778,6.488778172,9.415,0.063280058
12/31/2018,1282.82,1281.3,2.69,1291.476038,10.1760378,4.268,0.060465131
1/2/2019,1284.77,1284.1,2.66,1293.342191,9.242191446,1.342,0.058908871
1/3/2019,1293.99,1294.8,2.56,1302.298094,7.498093541,5.085,0.060913228
1/4/2019,1284.92,1285.8,2.67,1293.52553,7.725530004,13.327,0.063281562
1/7/2019,1288.67,1289.9,2.7,1297.397946,7.497946179,14.963,0.060836902
1/8/2019,1285.35,1285.9,2.73,1294.152518,8.252518174,16.272,0.057767017
1/9/2019,1293.13,1292,2.74,1302.018348,10.01834834,10.891,0.059542412
1/10/2019,1286.38,1287.4,2.74,1295.221952,7.821952112,11.287,0.060382028
1/11/2019,1288,1289.5,2.71,1296.755827,7.255826872,10.874,0.057745453
1/14/2019,1291.73,1291.3,2.71,1300.511183,9.21118342,8.136,0.055682367
1/15/2019,1289.31,1288.4,2.72,1298.107185,9.707184529,4.662,0.055306471
1/16/2019,1293.52,1293.8,2.73,1302.378469,8.57846914,6.088,0.05472266
1/17/2019,1291.9,1292.3,2.75,1300.812414,8.512413818,7.799,0.053185863
1/18/2019,1281.49,1282.6,2.79,1290.459638,7.859637998,3.815,0.055691194
1/22/2019,1285.04,1285.8,2.74,1293.872742,8.072741602,8.951,0.056178349
1/23/2019,1282.39,1284,2.76,1291.269089,7.269088628,9.422,0.052124193
1/24/2019,1280.94,1279.8,2.72,1289.680075,9.880074575,8.601,0.051342402
1/25/2019,1303.22,1298.1,2.76,1312.243313,14.14331263,11.277,0.070281447
1/28/2019,1303.53,1303.1,2.75,1312.522646,9.422645549,10.593,0.07317193
1/29/2019,1311.93,1308.9,2.72,1320.881525,11.98152469,16.83,0.060831669
1/30/2019,1319.91,1315.5,2.7,1328.849529,13.34952947,4.472,0.065055243
1/31/2019,1320.94,1325.2,2.63,1329.653796,4.453795712,1.56,0.065322083
2/1/2019,1318,1322.1,2.7,1326.926593,4.826593359,7.072,0.062113811
2/4/2019,1311.75,1319.3,2.73,1320.733314,1.43331444,12.955,0.060887441
2/5/2019,1315.01,1319.2,2.71,1323.949441,4.749440912,5.198,0.060941233
2/6/2019,1306.22,1314.4,2.7,1315.066809,0.666809391,3.453,0.061230343
2/7/2019,1310.09,1314.2,2.65,1318.79816,4.59816018,4.769,0.060820773
2/8/2019,1314.07,1318.5,2.63,1322.738477,4.238476638,1.105,0.058052316
2/11/2019,1308.33,1311.9,2.65,1317.026461,5.126461471,7.598,0.058131905
2/12/2019,1310.89,1314,2.68,1319.702452,5.702451747,9.302,0.057384931
2/13/2019,1306.19,1315.1,2.71,1315.069483,0.030517467,8.962,0.055846185
2/14/2019,1312.55,1313.9,2.66,1321.307544,7.407544061,4.605,0.056240811
2/15/2019,1321.41,1322.1,2.66,1330.226659,8.126659401,5.339,0.057955873
2/19/2019,1341.16,1344.8,2.65,1350.074682,5.274682279,47.395,0.071441973
2/20/2019,1338.49,1347.9,2.65,1347.386935,0.513065194,13.411,0.071690407
2/21/2019,1323.49,1327.8,2.69,1332.420465,4.620465282,64.8,0.068924364
2/22/2019,1327.8,1332.8,2.65,1336.625878,3.825878441,11.802,0.072072454
2/25/2019,1327.12,1329.5,2.67,1336.008157,6.508157223,22.49,0.06621147
2/26/2019,1328.96,1328.5,2.64,1337.760145,9.260144532,14.792,0.064815703
2/27/2019,1319.88,1321.2,2.69,1328.786106,7.586106217,2.527,0.066329848
2/28/2019,1313.05,1316.1,2.73,1322.042217,5.942217286,2.823,0.067370525
3/1/2019,1293.56,1299.2,2.76,1302.516428,3.316428142,0.554,0.077292248
3/4/2019,1286.66,1287.5,2.72,1295.439103,7.939103122,3.997,0.079790632
3/5/2019,1287.43,1284.7,2.72,1296.214357,11.51435696,8.491,0.068571348
3/6/2019,1286.76,1287.6,2.69,1295.442624,7.842623599,50.478,0.067369288
3/7/2019,1285.74,1286.1,2.64,1294.253949,8.153949127,7.438,0.067684806
3/8/2019,1298.39,1299.3,2.62,1306.922367,7.622367499,7.135,0.072123579
3/11/2019,1294.25,1291.1,2.64,1302.820301,11.72030088,17.287,0.070769614
3/12/2019,1302.01,1298.1,2.61,1310.533393,12.43339258,19.972,0.067830808
3/13/2019,1309.28,1309.3,2.61,1317.850984,8.550984427,15.952,0.069146407
3/14/2019,1296.28,1295.1,2.63,1304.831122,9.731122008,17.4,0.073290636
3/15/2019,1301.38,1302.9,2.59,1309.833775,6.933775061,19.89,0.072913817
3/18/2019,1303.7,1301.5,2.6,1312.20165,10.70165043,23.162,0.066661395
3/19/2019,1306.55,1306.5,2.61,1315.103113,8.603112935,14.074,0.065902748
3/20/2019,1312.48,1301.7,2.54,1320.840765,19.14076534,8.644,0.066545167
3/21/2019,1309.45,1307.3,2.54,1317.791464,10.49146362,10.541,0.064928425
3/22/2019,1313.38,1312.3,2.44,1321.416103,9.116103196,8.258,0.062564265
3/25/2019,1321.9,1322.6,2.43,1329.954985,7.354984743,6.107,0.064010325
3/26/2019,1315.51,1315,2.41,1323.459873,8.459872693,10.239,0.064390603
3/27/2019,1309.87,1310.4,2.39,1317.719901,7.319901477,6.528,0.062510675
3/28/2019,1290.55,1295.3,2.39,1298.284119,2.984118921,4.425,0.074213683
3/29/2019,1292.15,1298.5,2.41,1299.958704,1.458703849,13.715,0.075799964
4/1/2019,1287.66,1294.2,2.49,1295.700684,1.500684164,12.784,0.06452299
4/2/2019,1293.15,1295.4,2.48,1301.192436,5.792435788,11.55,0.066081779
4/3/2019,1289.9,1295.3,2.52,1298.052022,2.752021906,6.154,0.066462805
4/4/2019,1292.38,1294.3,2.51,1300.515182,6.215181939,3.185,0.064049549
4/5/2019,1291.7,1295.6,2.5,1299.798406,4.198406157,1.629,0.060957099
4/8/2019,1297.41,1301.9,2.52,1305.609484,3.709484256,3.275,0.061318592
4/9/2019,1304.13,1308.3,2.51,1312.339145,4.039145006,8.205,0.062031295
4/10/2019,1308.05,1313.9,2.48,1316.185103,2.285102759,1.449,0.060450052
4/11/2019,1292.6,1293.3,2.51,1300.736567,7.43656678,6.63,0.066875577
4/12/2019,1290.4,1295.2,2.56,1298.685044,3.485043861,17.676,0.067847367
4/15/2019,1287.88,1291.3,2.55,1296.116461,4.816460824,22.83,0.059964632
4/16/2019,1276.57,1277.2,2.6,1284.894731,7.694731066,15.023,0.06422527
4/17/2019,1274.14,1276.8,2.59,1282.416824,5.616823799,9.542,0.065239
4/18/2019,1275.39,1276,2.57,1283.610762,7.610761667,8.11,0.059857457
4/22/2019,1274.92,1277.6,2.59,1283.201891,5.601890686,3.36,0.057967633
4/23/2019,1272.4,1273.2,2.57,1280.601489,7.40148907,3.878,0.057851153
4/24/2019,1275.36,1279.4,2.53,1283.452217,4.052216657,7.94,0.056856465
4/25/2019,1277.35,1279.7,2.54,1285.48698,5.78698007,8.347,0.054849522
4/26/2019,1286.25,1288.8,2.51,1294.346595,5.54659525,8.199,0.056676702
4/29/2019,1279.8,1281.5,2.54,1287.952587,6.45258707,12.063,0.057721616
4/30/2019,1283.6,1285.7,2.51,1291.679914,5.979914218,14.04,0.055412587
5/1/2019,1276.61,1284.2,2.52,1284.678031,0.478030611,13.725,0.055021676
5/2/2019,1270.54,1272,2.55,1278.665565,6.66556522,8.152,0.055993969
5/3/2019,1279.19,1281.3,2.54,1287.338701,6.038701245,15.192,0.056933977
5/6/2019,1280.33,1283.8,2.51,1288.38933,4.589330454,12.041,0.055188499
5/7/2019,1285.15,1285.6,2.45,1293.0457,7.445699646,12.954,0.053442447
5/8/2019,1280.93,1281.4,2.49,1288.928659,7.528659248,9.868,0.053648098
5/9/2019,1284.14,1285.2,2.45,1292.029494,6.829494412,6.175,0.052708301
5/10/2019,1286,1287.4,2.47,1293.965619,6.565618536,5.657,0.051055078
5/13/2019,1299.9,1301.8,2.4,1307.722845,5.922845067,5.92,0.057420464
5/14/2019,1297.03,1296.3,2.42,1304.900817,8.600816713,15.142,0.058361736
5/15/2019,1296.66,1297.8,2.37,1304.365516,6.565515548,13.73,0.052171342
5/16/2019,1286.65,1286.2,2.4,1294.393106,8.193106089,10.077,0.055314456
5/17/2019,1277.55,1275.7,2.39,1285.206211,9.506211404,4.684,0.059336176
5/20/2019,1277.74,1277.3,2.41,1285.461622,8.161621527,10.312,0.055830412
5/21/2019,1274.97,1273.2,2.43,1282.739017,9.539017247,4.803,0.052233135
5/22/2019,1273.62,1274.2,2.39,1281.252659,7.052659362,8.241,0.052500961
5/23/2019,1283.45,1285.4,2.31,1290.883367,5.483366938,2.295,0.055514162
5/24/2019,1284.89,1283.6,2.32,1292.364016,8.764015693,9.071,0.054597194
5/28/2019,1279.49,1280.1,2.26,1286.739579,6.639579276,6.799,0.05184529
5/29/2019,1279.6,1281,2.25,1286.818032,5.818031682,4.088,0.051684627
5/30/2019,1288.85,1292.4,2.22,1296.023004,3.623004174,13.158,0.053573459
5/31/2019,1305.65,1311.1,2.14,1312.653946,1.553946351,64.678,0.064238987
6/3/2019,1325.17,1327.9,2.07,1332.04553,4.145529839,26.483,0.078020291
6/4/2019,1325.28,1328.7,2.12,1332.32263,3.622630485,7.309,0.072773172
6/5/2019,1330.18,1333.6,2.12,1337.248669,3.648669427,29.635,0.063980744
6/6/2019,1335.55,1342.7,2.12,1342.647206,0.052794018,9.905,0.067082462
6/7/2019,1340.7,1346.1,2.09,1347.72349,1.62349039,3.575,0.067717927
6/10/2019,1328.13,1329.3,2.15,1335.287918,5.987918423,21.675,0.070011119
6/11/2019,1326.91,1331.2,2.15,1334.061343,2.861343268,12.213,0.068572919
6/12/2019,1333.55,1336.8,2.13,1340.670094,3.870094176,15.103,0.065110046
6/13/2019,1342.35,1343.7,2.1,1349.415869,5.715869177,31,0.067667397
6/14/2019,1341.58,1344.5,2.09,1348.6081,4.108100423,4.252,0.066177132
6/17/2019,1339.54,1342.9,2.09,1346.557414,3.657413528,7.918,0.06266438
6/18/2019,1346.48,1350.7,2.06,1353.432259,2.7322587,6.704,0.063078282
6/19/2019,1360.27,1348.8,2.03,1367.190917,18.39091722,8.788,0.069558371
6/20/2019,1388.18,1396.9,2.01,1395.17316,1.7268399,19.804,0.097388296
6/21/2019,1399.05,1400.1,2.07,1406.30885,6.208849824,41.024,0.101659728
6/24/2019,1419.55,1418.2,2.02,1426.736859,8.536859046,45.218,0.097195622
6/25/2019,1423.25,1418.7,2,1430.38407,11.68407031,23.808,0.100598115
6/26/2019,1408.75,1415.4,2.05,1415.988376,0.588376246,9.577,0.099173428
6/27/2019,1409.68,1412,2.01,1416.781469,4.781469499,25.12,0.098952758
6/28/2019,1409.5,1413.7,2,1416.565148,2.865148151,3.618,0.090331047
7/1/2019,1384.31,1389.3,2.03,1391.35323,2.05323033,12.613,0.110698077
7/2/2019,1418.44,1408,1.98,1425.478684,17.47868437,32.813,0.157408726
7/3/2019,1418.94,1420.9,1.96,1425.909868,5.009868232,22.223,0.146231116
7/5/2019,1399.95,1403.4,2.04,1407.107982,3.70798234,30.81,0.127151747
7/8/2019,1395.5,1400,2.05,1402.670296,2.670295688,56.29,0.135814925
7/9/2019,1397.9,1400.5,2.07,1405.152883,4.652883149,21.088,0.128226416
7/10/2019,1419,1412.5,2.07,1426.362359,13.86235867,62.84,0.138589871
7/11/2019,1404,1406.7,2.13,1411.496241,4.796241028,13.086,0.143732022
7/12/2019,1415.74,1412.2,2.12,1423.263341,11.06334124,15.597,0.137821338
7/15/2019,1414.08,1413.5,2.09,1421.487904,7.987904297,14.018,0.129353043
7/16/2019,1406.33,1411.2,2.13,1413.838681,2.638681371,7.647,0.126406515
7/17/2019,1426.8,1423.3,2.06,1434.166974,10.86697367,8.98,0.13994239
7/18/2019,1446.3,1428.1,2.04,1453.694971,25.59497115,7.316,0.150803519
7/19/2019,1425.3,1426.7,2.05,1432.623413,5.923412716,10.189,0.152424872
7/22/2019,1425.12,1426.9,2.05,1432.442488,5.542487848,16.24,0.144706466
7/23/2019,1417.39,1421.7,2.08,1424.779624,3.079624372,0.849,0.134064236
7/24/2019,1425.9,1423.6,2.05,1433.226496,9.626495609,5.969,0.136062371
7/25/2019,1414.53,1414.7,2.08,1421.904714,7.204713638,8.993,0.134780631
7/26/2019,1418.69,1419.3,2.08,1426.086402,6.786401979,12.449,0.129736938
7/29/2019,1426.94,1420.4,2.06,1434.307697,13.90769653,10.521,0.124536259
7/30/2019,1430.85,1441.8,2.06,1438.237885,3.562115025,8.283,0.122503293
7/31/2019,1413.8,1437.8,2.02,1420.957748,16.8422519,21.172,0.126562082
8/1/2019,1445.31,1432.4,1.9,1452.191553,19.79155325,15.13,0.161326731
8/2/2019,1440.7,1457.5,1.86,1447.414855,10.08514506,22.906,0.157190141
8/5/2019,1463.8,1476.5,1.75,1470.218154,6.281845524,80.215,0.149938115
8/6/2019,1474.27,1484.2,1.73,1480.660026,3.539973779,19.003,0.158999447
8/7/2019,1501.2,1519.6,1.71,1507.631367,11.96863275,18.787,0.173468558
8/8/2019,1500.95,1509.5,1.72,1507.417981,2.082018807,35.264,0.171263989
8/9/2019,1497.24,1508.5,1.74,1503.76718,4.732819675,26.16,0.149314505
8/12/2019,1511.4,1517.2,1.65,1517.647401,0.447401407,25.95,0.156087146
8/13/2019,1501.39,1514.1,1.68,1507.709099,6.390901182,6.617,0.156595668
8/14/2019,1516.34,1527.8,1.59,1522.379447,5.420553051,14.679,0.155102625
8/15/2019,1523.2,1531.2,1.52,1528.999171,2.200828553,15.028,0.149505927
8/16/2019,1514.15,1523.6,1.55,1520.028714,3.571286098,11.495,0.14407925
8/19/2019,1495.3,1511.6,1.6,1501.293178,10.30682163,81.62,0.150627772
8/20/2019,1507.1,1515.7,1.55,1512.951342,2.748657846,11.622,0.151977893
8/21/2019,1502.3,1515.7,1.59,1508.283527,7.416473119,0.592,0.139537754
8/22/2019,1498.8,1508.5,1.62,1504.882449,3.617551355,10.711,0.133713862
8/23/2019,1526.85,1537.6,1.52,1532.663068,4.936932166,19.333,0.158714104
8/26/2019,1526.35,1537.2,1.54,1532.237774,4.962225807,27.499,0.1592462
8/27/2019,1542.64,1551.8,1.49,1548.39705,3.402950152,32.782,0.144642728
